artifact_path	role	privacy_class	generated_by	source_inputs	sha256	source_git_commit	timestamp_utc	python_version	package_versions
70_experiments/runs/janus_300_high_stakes_human_audit_selection_2026_05_25/selection_provenance_summary.tsv	selection provenance summary	aggregate selection provenance table	manual selection-provenance pass	selected-300 aggregate selection summaries	0082201e5d376052bc8e72f0ae1918ff5657dedaba84b764f720b047a0a5cec7	b74b9fa82d4508bb5832cea4b5a29e6fc7b77169	2026-05-26T15:31:30+00:00	3.12.3	jiwer=unavailable;opencc=unavailable;jieba=unavailable;transformers=unavailable;torch=unavailable;numpy=unavailable
70_experiments/runs/janus_300_high_stakes_human_audit_selection_2026_05_25/counterfactual_variant_coverage_summary.tsv	counterfactual variant coverage status	aggregate coverage-status table	manual variant-coverage status pass	risk atom coverage and method contract	d4c1082129c82ea370f1b9a466626cedc98f1906d6082a919191d4da28558dbb	b74b9fa82d4508bb5832cea4b5a29e6fc7b77169	2026-05-26T15:31:30+00:00	3.12.3	jiwer=unavailable;opencc=unavailable;jieba=unavailable;transformers=unavailable;torch=unavailable;numpy=unavailable
80_semantic_risk_asr/scoring/bootstrap_human_audit_predictor_ci.py	predictor clustered uncertainty script	aggregate analysis code	manual script maintenance	local audit sheet controlled input; aggregate outputs	1d751741d7a438eb7e1bfd858c949222de8c1e54ad570804d021c8cfa90167d9	b74b9fa82d4508bb5832cea4b5a29e6fc7b77169	2026-05-26T15:31:30+00:00	3.12.3	jiwer=unavailable;opencc=unavailable;jieba=unavailable;transformers=unavailable;torch=unavailable;numpy=unavailable
80_semantic_risk_asr/scoring/bootstrap_human_audit_recovery_ci.py	recovery clustered uncertainty script	aggregate analysis code	manual script maintenance	local audit sheet controlled input; aggregate outputs	69332b9b94b14984da6b29fa16b2f666f29fa0ae8114ecfbee32ba925d1642b2	b74b9fa82d4508bb5832cea4b5a29e6fc7b77169	2026-05-26T15:31:30+00:00	3.12.3	jiwer=unavailable;opencc=unavailable;jieba=unavailable;transformers=unavailable;torch=unavailable;numpy=unavailable
80_semantic_risk_asr/paper/figures/f1_cds_asr_pipeline.svg	generated manuscript figure	aggregate figure artifact	80_semantic_risk_asr/paper/generate_paper_figures.py	aggregate method, predictor, recovery, and lane summaries	05ec5c4fabe358779e038a05b18f5b67e60550a66d58a14547877f70d23516cd	b74b9fa82d4508bb5832cea4b5a29e6fc7b77169	2026-05-26T15:31:30+00:00	3.12.3	jiwer=unavailable;opencc=unavailable;jieba=unavailable;transformers=unavailable;torch=unavailable;numpy=unavailable
80_semantic_risk_asr/paper/figures/f2_evidence_boundary.svg	generated manuscript figure	aggregate figure artifact	80_semantic_risk_asr/paper/generate_paper_figures.py	aggregate method, predictor, recovery, and lane summaries	99eac5144be5acdac5bb30584358d55f59d8536d6dd30eca45ff16b1561b978c	b74b9fa82d4508bb5832cea4b5a29e6fc7b77169	2026-05-26T15:31:30+00:00	3.12.3	jiwer=unavailable;opencc=unavailable;jieba=unavailable;transformers=unavailable;torch=unavailable;numpy=unavailable
80_semantic_risk_asr/paper/figures/f3_predictor_auc.svg	generated manuscript figure	aggregate figure artifact	80_semantic_risk_asr/paper/generate_paper_figures.py	aggregate method, predictor, recovery, and lane summaries	e7f8702354b04833d3598e6b8e00d7e870d378ac4228f81200a64c41992b407f	b74b9fa82d4508bb5832cea4b5a29e6fc7b77169	2026-05-26T15:31:30+00:00	3.12.3	jiwer=unavailable;opencc=unavailable;jieba=unavailable;transformers=unavailable;torch=unavailable;numpy=unavailable
80_semantic_risk_asr/paper/figures/f4_recovery_outcomes.svg	generated manuscript figure	aggregate figure artifact	80_semantic_risk_asr/paper/generate_paper_figures.py	aggregate method, predictor, recovery, and lane summaries	eb0e23d3aab37c3f948c55192d3cd000858ef8b5e8403dde266097352e9a97c2	b74b9fa82d4508bb5832cea4b5a29e6fc7b77169	2026-05-26T15:31:30+00:00	3.12.3	jiwer=unavailable;opencc=unavailable;jieba=unavailable;transformers=unavailable;torch=unavailable;numpy=unavailable
80_semantic_risk_asr/paper/figures/f5_model_lane_state.svg	generated manuscript figure	aggregate figure artifact	80_semantic_risk_asr/paper/generate_paper_figures.py	aggregate method, predictor, recovery, and lane summaries	2a274a2fa7dbaebec24c0e2a081f18919a26aa3b4b3b5d765ae580abd1b7061e	b74b9fa82d4508bb5832cea4b5a29e6fc7b77169	2026-05-26T15:31:30+00:00	3.12.3	jiwer=unavailable;opencc=unavailable;jieba=unavailable;transformers=unavailable;torch=unavailable;numpy=unavailable
80_semantic_risk_asr/paper/figures/f6_n_ladder.svg	generated manuscript figure	aggregate figure artifact	80_semantic_risk_asr/paper/generate_paper_figures.py	aggregate method, predictor, recovery, and lane summaries	d93cfbdf7aa26fd4144094cc8e00732d378729c8a98a692ef267da32f718b385	b74b9fa82d4508bb5832cea4b5a29e6fc7b77169	2026-05-26T15:31:30+00:00	3.12.3	jiwer=unavailable;opencc=unavailable;jieba=unavailable;transformers=unavailable;torch=unavailable;numpy=unavailable
80_semantic_risk_asr/paper/figures/f7_budget_risk_frontier.svg	generated manuscript figure	aggregate figure artifact	80_semantic_risk_asr/paper/generate_paper_figures.py	aggregate method, predictor, recovery, and lane summaries	b1ba08aed507850a588572b42615d59cefc7f2fdf0fb41e2e3497a91262a7b2d	b74b9fa82d4508bb5832cea4b5a29e6fc7b77169	2026-05-26T15:31:30+00:00	3.12.3	jiwer=unavailable;opencc=unavailable;jieba=unavailable;transformers=unavailable;torch=unavailable;numpy=unavailable
80_semantic_risk_asr/paper/figures/README.md	figure package index	aggregate figure artifact	80_semantic_risk_asr/paper/generate_paper_figures.py	aggregate method, predictor, recovery, and lane summaries	5dbbf4108380dfb79fd7562138570c83a3d1e2773df69e0031fc34da06480b81	b74b9fa82d4508bb5832cea4b5a29e6fc7b77169	2026-05-26T15:31:30+00:00	3.12.3	jiwer=unavailable;opencc=unavailable;jieba=unavailable;transformers=unavailable;torch=unavailable;numpy=unavailable
